GameNumber,PlayerName,Country,Score,SecondaryScore
11,Maxim Sagaidak,Russian Federation,300,1
11,Marcel Diender,The Netherlands,510,1
11,Branden Lewis,Canada,495,1
11,Julie Bowden,United Kingdom,320,1
11,Kathleen Whyte,New Zealand,540,1
11,Catherine Xu,Australia,170,1
11,Irina Levshina,Canada,425,1
11,Melissa Stanton,Australia,325,1
11,Naomi Druks,United Kingdom,490,1
11,Emilie Williams,Canada,475,1
11,Barbara Mauric,France,255,1
11,Alana Reid,Canada,525,1
11,Gabriel Kahn,United States of America,540,1
11,Dawid Czerwinski,Poland,505,1
11,Karlis Vikis,Latvia,825,1
11,Aman Gupta,India,180,1
11,Bohdan Yakymchuk,Ukraine,390,1
11,Dhara Shah,India,470,1
11,Stephanie Annerose,United States of America,585,1
11,Timothy Loy,Australia,610,1
11,James Humpish,United Kingdom,505,1
11,Peter Li,Australia,690,1
11,Edward Mallett,United Kingdom,525,1
11,Lianna Gerrish,United States of America,650,1
11,Jason Sindler,United States of America,675,1
11,Stevenson Yu,Philippines,590,1
11,Gabriela Stroj,Poland,485,1
11,Andrew Yu,Australia,530,1
11,Justin Sterling,United States of America,610,1
11,Jelle Hettinga,Costa Rica,450,1
11,Yohei Mikawa,New Zealand,535,1
11,Cheong Ng,New Zealand,820,1
11,Vadim Kalimeev,Russian Federation,705,1
11,Jason Webber,South Africa,755,1
11,David Drury,United Kingdom,715,1
11,Peter Rebecchi,United Kingdom,660,1
11,Jonathan Chui,United Kingdom,615,1
11,JP Delavin,Philippines,625,1
11,John Lim,Australia,630,1
11,Smith Jain,India,525,1
11,Samir Asadov,Ireland,605,1
11,Tim Roberts,United Kingdom,645,1
11,Sameer Jagetia,United States of America,685,1
11,Joseph Michael Palisoc,United States of America,610,1
11,Jānis Reinis Beikmanis,Latvia,1178,1
11,Christian Hueber,Austria,925,1
11,Michael Jarman,Canada,765,1
11,Willem Gerritsen,The Netherlands,750,1
11,Jeff Heng Siang Tan,Malaysia,530,1
11,Andrew Ngai,Australia,765,1
11,Anup Agarwal,India,1065,1
11,Diarmuid Early,United States of America,1165,1
12,#172087,India,375,1
12,Chi Chong Foo,Australia,70,1
12,#544233,United Kingdom,20,1
12,#830842,Ukraine,270,1
12,Toms Osis,Latvia,430,1
12,#540003,Vietnam,0,1
12,#353880,Luxembourg,0,1
12,#519743,Malaysia,200,1
12,Amr Mohamed Ismail Ahmed Badawy,Egypt,170,1
12,#447045,Mauritius,160,1
12,Bruno Oliveira Silva,Brazil,365,1
12,Maria Manci,Australia,0,1
12,#695642,New Zealand,135,1
12,#593852,United States of America,345,1
12,#452301,Italy,235,1
12,#745157,Australia,0,1
12,#857448,Canada,450,1
12,#654151,United Kingdom,355,1
12,William Kin,"Hong Kong, SAR China",0,1
12,Jorge Martins,Portugal,470,1
12,Ayman Ramzy Raslan,Egypt,0,1
12,Chase Williams,United States of America,320,1
12,Ahmad Din,Pakistan,335,1
12,#850793,Qatar,430,1
12,Malcolm Hewson,Australia,485,1
12,Malatesh Shettikeri,India,520,1
12,#991819,Malaysia,680,1
12,#241394,Australia,200,1
12,#799086,Malaysia,630,1
12,Victor Ogundele,Nigeria,385,1
12,Jun Tao,United Kingdom,860,1
12,#533443,Poland,195,1
12,#970692,Kazakhstan,575,1
12,Hayden Waller,Canada,590,1
12,Xiaoxi Huang,Canada,405,1
12,Gaspard Bidot,Australia,400,1
12,#586671,India,655,1
12,Tiffany Anderson,Colombia,390,1
12,Danielle Stein Fairhurst,Australia,310,1
12,Olli Hamalainen,Australia,445,1
12,#689583,United States of America,445,1
12,#861728,Serbia,360,1
12,Sam Kirkman,United States of America,430,1
12,Stephane Ntonga,Cameroon,325,1
12,Nachiket Pendharkar,India,500,1
12,#793530,New Zealand,335,1
12,Bob Mani,Kenya,405,1
12,Romina Badecke,Germany,640,1
12,Karlheinz Weyh,Germany,370,1
12,#231007,India,460,1
12,Norman Sheppard,United States of America,360,1
12,Tetsuki Ando,Switzerland,365,1
12,Niel Du Plessis,South Africa,645,1
12,Martins Prusis,Latvia,495,1
12,Armando Godina Carrasco,United Kingdom,365,1
12,Maricar Torralba,Australia,440,1
12,Jessica D'Souza,Australia,400,1
12,Julius Böttcher,United Kingdom,1090,1
12,Maxim Sagaidak,Russian Federation,535,1
12,Marcel Diender,The Netherlands,595,1
12,Branden Lewis,Canada,465,1
12,Julie Bowden,United Kingdom,580,1
12,Kathleen Whyte,New Zealand,415,1
12,Catherine Xu,Australia,500,1
12,Irina Levshina,Canada,455,1
12,Melissa Stanton,Australia,605,1
12,Naomi Druks,United Kingdom,480,1
12,Emilie Williams,Canada,630,1
12,Barbara Mauric,France,780,1
12,Alana Reid,Canada,610,1
12,Gabriel Kahn,United States of America,430,1
12,Dawid Czerwinski,Poland,595,1
12,Karlis Vikis,Latvia,705,1
12,Aman Gupta,India,830,1
12,Bohdan Yakymchuk,Ukraine,655,1
12,Dhara Shah,India,535,1
12,Stephanie Annerose,United States of America,625,1
12,Timothy Loy,Australia,735,1
12,James Humpish,United Kingdom,575,1
12,Peter Li,Australia,560,1
12,Edward Mallett,United Kingdom,860,1
12,Lianna Gerrish,United States of America,560,1
12,Jason Sindler,United States of America,685,1
12,Stevenson Yu,Philippines,675,1
12,Gabriela Stroj,Poland,745,1
12,Andrew Yu,Australia,755,1
12,Justin Sterling,United States of America,615,1
12,Jelle Hettinga,Costa Rica,680,1
12,Yohei Mikawa,New Zealand,990,1
12,Cheong Ng,New Zealand,720,1
12,Vadim Kalimeev,Russian Federation,675,1
12,Jason Webber,South Africa,535,1
12,David Drury,United Kingdom,780,1
12,Peter Rebecchi,United Kingdom,815,1
12,Jonathan Chui,United Kingdom,885,1
12,JP Delavin,Philippines,740,1
12,John Lim,Australia,1210,1
12,Smith Jain,India,855,1
12,Samir Asadov,Ireland,820,1
12,Tim Roberts,United Kingdom,855,1
12,Sameer Jagetia,United States of America,1040,1
12,Joseph Michael Palisoc,United States of America,1015,1
12,Jānis Reinis Beikmanis,Latvia,795,1
12,Christian Hueber,Austria,865,1
12,Michael Jarman,Canada,895,1
12,Willem Gerritsen,The Netherlands,885,1
12,Jeff Heng Siang Tan,Malaysia,1145,1
12,Andrew Ngai,Australia,1315,1
12,Anup Agarwal,India,865,1
12,Diarmuid Early,United States of America,865,1
13,#874853,Singapore,0,1
13,#822689,Sweden,0,1
13,#768605,Australia,0,1
13,#484609,Japan,0,1
13,#785658,Canada,30,1
13,#276094,United States of America,35,1
13,#412595,Japan,0,1
13,#561179,Vietnam,205,1
13,#646120,Spain,295,1
13,#739356,Australia,300,1
13,#456573,Poland,320,1
13,#541321,United States of America,440,1
13,#195046,Indonesia,455,1
13,#194464,India,525,1
13,#830842,Ukraine,160,1
13,Ong Seong Lik,Malaysia,805,1
13,#914381,South Africa,505,1
13,Jefferson Oliveira,Brazil,220,1
13,Toms Osis,Latvia,440,1
13,#299646,Australia,425,1
13,#519743,Malaysia,380,1
13,#257952,"Hong Kong, SAR China",715,1
13,Amr Mohamed Ismail Ahmed Badawy,Egypt,295,1
13,Bruno Oliveira Silva,Brazil,130,1
13,#715083,United States of America,235,1
13,Maria Manci,Australia,315,1
13,#695642,New Zealand,0,1
13,#593852,United States of America,175,1
13,#745157,Australia,0,1
13,William Kin,"Hong Kong, SAR China",100,1
13,Jorge Martins,Portugal,70,1
13,Ayman Ramzy Raslan,Egypt,305,1
13,Chase Williams,United States of America,490,1
13,Ahmad Din,Pakistan,225,1
13,James Evans,United Arab Emirates,370,1
13,#939137,United States of America,120,1
13,Daniel Moertl Pereira de Mello,Brazil,395,1
13,#850793,Qatar,375,1
13,Malatesh Shettikeri,India,430,1
13,#241394,Australia,370,1
13,#799086,Malaysia,705,1
13,Victor Ogundele,Nigeria,480,1
13,#533443,Poland,475,1
13,#970692,Kazakhstan,535,1
13,Xiaoxi Huang,Canada,350,1
13,Gaspard Bidot,Australia,420,1
13,#550898,Sweden,385,1
13,#586671,India,595,1
13,Tiffany Anderson,Colombia,465,1
13,Danielle Stein Fairhurst,Australia,405,1
13,Pichaya Pan-anukooln,Thailand,670,1
13,Olli Hamalainen,Australia,435,1
13,#861728,Serbia,325,1
13,Stephane Ntonga,Cameroon,390,1
13,#793530,New Zealand,510,1
13,Bob Mani,Kenya,495,1
13,Romina Badecke,Germany,675,1
13,Karlheinz Weyh,Germany,285,1
13,#231007,India,485,1
13,Norman Sheppard,United States of America,395,1
13,Tetsuki Ando,Switzerland,410,1
13,Niel Du Plessis,South Africa,580,1
13,Martins Prusis,Latvia,830,1
13,Armando Godina Carrasco,United Kingdom,460,1
13,Maricar Torralba,Australia,515,1
13,Christopher Ashworth,South Africa,690,1
13,Jessica D'Souza,Australia,555,1
13,Julius Böttcher,United Kingdom,790,1
13,Maxim Sagaidak,Russian Federation,320,1
13,Marcel Diender,The Netherlands,525,1
13,Branden Lewis,Canada,635,1
13,Kathleen Whyte,New Zealand,515,1
13,Catherine Xu,Australia,550,1
13,Irina Levshina,Canada,460,1
13,Melissa Stanton,Australia,450,1
13,Emilie Williams,Canada,630,1
13,Barbara Mauric,France,505,1
13,Alana Reid,Canada,420,1
13,Gabriel Kahn,United States of America,460,1
13,Dawid Czerwinski,Poland,635,1
13,Harry Gross,United Kingdom,805,1
13,Aman Gupta,India,705,1
13,Bohdan Yakymchuk,Ukraine,555,1
13,Dhara Shah,India,830,1
13,Stephanie Annerose,United States of America,655,1
13,Timothy Loy,Australia,725,1
13,James Humpish,United Kingdom,645,1
13,Peter Li,Australia,705,1
13,Edward Mallett,United Kingdom,505,1
13,Lianna Gerrish,United States of America,400,1
13,Jason Sindler,United States of America,675,1
13,Stevenson Yu,Philippines,675,1
13,Gabriela Stroj,Poland,40,1
13,Andrew Yu,Australia,605,1
13,Justin Sterling,United States of America,840,1
13,Jelle Hettinga,Costa Rica,620,1
13,Yohei Mikawa,New Zealand,745,1
13,Cheong Ng,New Zealand,605,1
13,Vadim Kalimeev,Russian Federation,665,1
13,Jason Webber,South Africa,655,1
13,David Drury,United Kingdom,705,1
13,Peter Rebecchi,United Kingdom,835,1
13,Jonathan Chui,United Kingdom,815,1
13,JP Delavin,Philippines,633,1
13,John Lim,Australia,900,1
13,Smith Jain,India,760,1
13,Samir Asadov,Ireland,750,1
13,Sameer Jagetia,United States of America,945,1
13,Joseph Michael Palisoc,United States of America,840,1
13,Jānis Reinis Beikmanis,Latvia,830,1
13,Christian Hueber,Austria,830,1
13,Michael Jarman,Canada,1170,1
13,Willem Gerritsen,The Netherlands,1200,1
13,Jeff Heng Siang Tan,Malaysia,1230,1
13,Andrew Ngai,Australia,1265,1
13,Anup Agarwal,India,1265,1
13,Diarmuid Early,United States of America,1510,1
14,#930676,United Kingdom,0,1
14,#775174,Australia,0,1
14,#236792,India,0,1
14,#735499,Canada,95,1
14,#868114,Canada,225,1
14,Terry Matthews,United States of America,135,1
14,#336815,United Kingdom,270,1
14,Philipp Schneider,Germany,325,1
14,#274190,Luxembourg,105,1
14,#544233,United Kingdom,215,1
14,#830842,Ukraine,105,1
14,#914381,South Africa,310,1
14,#540003,Vietnam,0,1
14,#519743,Malaysia,420,1
14,#257952,"Hong Kong, SAR China",390,1
14,Amr Mohamed Ismail Ahmed Badawy,Egypt,80,1
14,Bruno Oliveira Silva,Brazil,205,1
14,Kazuhiko Haginiwa,Australia,135,1
14,#715083,United States of America,150,1
14,Maria Manci,Australia,155,1
14,#695642,New Zealand,120,1
14,#745157,Australia,0,1
14,#654151,United Kingdom,200,1
14,William Kin,"Hong Kong, SAR China",175,1
14,Konstantin Obraztsov,Russian Federation,0,1
14,Jorge Martins,Portugal,125,1
14,Ayman Ramzy Raslan,Egypt,320,1
14,Chase Williams,United States of America,265,1
14,Ahmad Din,Pakistan,145,1
14,James Evans,United Arab Emirates,265,1
14,Daniel Moertl Pereira de Mello,Brazil,285,1
14,#850793,Qatar,315,1
14,Michael Clarke,New Zealand,1200,1
14,#991819,Malaysia,245,1
14,#241394,Australia,225,1
14,#799086,Malaysia,395,1
14,Victor Ogundele,Nigeria,265,1
14,Xiaoxi Huang,Canada,400,1
14,Gaspard Bidot,Australia,320,1
14,#550898,Sweden,210,1
14,#586671,India,0,1
14,Tiffany Anderson,Colombia,285,1
14,Pichaya Pan-anukooln,Thailand,430,1
14,Olli Hamalainen,Australia,240,1
14,#689583,United States of America,170,1
14,#745417,Thailand,550,1
14,#861728,Serbia,420,1
14,Stephen Xiao,Canada,360,1
14,Sam Kirkman,United States of America,350,1
14,Stephane Ntonga,Cameroon,0,1
14,Nachiket Pendharkar,India,430,1
14,#793530,New Zealand,325,1
14,Bob Mani,Kenya,325,1
14,Romina Badecke,Germany,345,1
14,Karlheinz Weyh,Germany,320,1
14,#231007,India,145,1
14,Norman Sheppard,United States of America,310,1
14,Tetsuki Ando,Switzerland,430,1
14,Niel Du Plessis,South Africa,265,1
14,Armando Godina Carrasco,United Kingdom,395,1
14,Maricar Torralba,Australia,300,1
14,Christopher Ashworth,South Africa,510,1
14,Jessica D'Souza,Australia,360,1
14,Julius Böttcher,United Kingdom,505,1
14,Maxim Sagaidak,Russian Federation,325,1
14,Branden Lewis,Canada,205,1
14,Julie Bowden,United Kingdom,290,1
14,Kathleen Whyte,New Zealand,310,1
14,Catherine Xu,Australia,210,1
14,Irina Levshina,Canada,370,1
14,Melissa Stanton,Australia,500,1
14,Emilie Williams,Canada,545,1
14,Barbara Mauric,France,260,1
14,Alana Reid,Canada,275,1
14,Gabriel Kahn,United States of America,405,1
14,Harry Gross,United Kingdom,600,1
14,Aman Gupta,India,595,1
14,Bohdan Yakymchuk,Ukraine,665,1
14,Dhara Shah,India,390,1
14,Stephanie Annerose,United States of America,690,1
14,Timothy Loy,Australia,600,1
14,James Humpish,United Kingdom,700,1
14,Peter Li,Australia,0,1
14,Edward Mallett,United Kingdom,550,1
14,Lianna Gerrish,United States of America,560,1
14,Jason Sindler,United States of America,490,1
14,Stevenson Yu,Philippines,645,1
14,Andrew Yu,Australia,620,1
14,Justin Sterling,United States of America,675,1
14,Jelle Hettinga,Costa Rica,590,1
14,Yohei Mikawa,New Zealand,800,1
14,Cheong Ng,New Zealand,290,1
14,Vadim Kalimeev,Russian Federation,575,1
14,Jason Webber,South Africa,640,1
14,David Drury,United Kingdom,850,1
14,Peter Rebecchi,United Kingdom,650,1
14,Jonathan Chui,United Kingdom,760,1
14,JP Delavin,Philippines,765,1
14,John Lim,Australia,450,1
14,Smith Jain,India,510,1
14,Samir Asadov,Ireland,680,1
14,Tim Roberts,United Kingdom,860,1
14,Sameer Jagetia,United States of America,670,1
14,Joseph Michael Palisoc,United States of America,680,1
14,Jānis Reinis Beikmanis,Latvia,0,1
14,Christian Hueber,Austria,670,1
14,Michael Jarman,Canada,895,1
14,Willem Gerritsen,The Netherlands,1210,1
14,Jeff Heng Siang Tan,Malaysia,650,1
14,Andrew Ngai,Australia,1030,1
14,Anup Agarwal,India,835,1
14,Diarmuid Early,United States of America,1260,1
15,#885812,France,0,1
15,#236792,India,0,1
15,#938482,Thailand,55,1
15,#559547,Indonesia,60,1
15,#876201,United Kingdom,85,1
15,Terry Matthews,United States of America,120,1
15,#274190,Luxembourg,155,1
15,Jack Gilman,United Kingdom,565,1
15,Jefferson Oliveira,Brazil,310,1
15,#540003,Vietnam,35,1
15,#257952,"Hong Kong, SAR China",0,1
15,Amr Mohamed Ismail Ahmed Badawy,Egypt,110,1
15,#447045,Mauritius,355,1
15,Bruno Oliveira Silva,Brazil,180,1
15,Kazuhiko Haginiwa,Australia,225,1
15,#715083,United States of America,235,1
15,#695642,New Zealand,120,1
15,#593852,United States of America,215,1
15,#745157,Australia,0,1
15,#654151,United Kingdom,240,1
15,William Kin,"Hong Kong, SAR China",200,1
15,Ayman Ramzy Raslan,Egypt,295,1
15,Ahmad Din,Pakistan,240,1
15,#939137,United States of America,340,1
15,Daniel Moertl Pereira de Mello,Brazil,280,1
15,#850793,Qatar,145,1
15,Malcolm Hewson,Australia,705,1
15,Michael Clarke,New Zealand,900,1
15,#991819,Malaysia,500,1
15,#241394,Australia,455,1
15,Victor Ogundele,Nigeria,355,1
15,#533443,Poland,400,1
15,#970692,Kazakhstan,575,1
15,Xiaoxi Huang,Canada,280,1
15,Gaspard Bidot,Australia,515,1
15,#550898,Sweden,520,1
15,#586671,India,0,1
15,Tiffany Anderson,Colombia,400,1
15,Pichaya Pan-anukooln,Thailand,705,1
15,Olli Hamalainen,Australia,490,1
15,#689583,United States of America,275,1
15,#745417,Thailand,680,1
15,#861728,Serbia,230,1
15,Stephen Xiao,Canada,420,1
15,David Brown,United States of America,720,1
15,Sam Kirkman,United States of America,690,1
15,Stephane Ntonga,Cameroon,235,1
15,Nachiket Pendharkar,India,405,1
15,#793530,New Zealand,455,1
15,Bob Mani,Kenya,245,1
15,Karlheinz Weyh,Germany,550,1
15,#231007,India,490,1
15,Norman Sheppard,United States of America,560,1
15,Tetsuki Ando,Switzerland,475,1
15,Niel Du Plessis,South Africa,430,1
15,Martins Prusis,Latvia,655,1
15,Armando Godina Carrasco,United Kingdom,560,1
15,Maricar Torralba,Australia,620,1
15,Christopher Ashworth,South Africa,830,1
15,Jessica D'Souza,Australia,600,1
15,Maxim Sagaidak,Russian Federation,710,1
15,Marcel Diender,The Netherlands,810,1
15,Branden Lewis,Canada,660,1
15,Julie Bowden,United Kingdom,610,1
15,Kathleen Whyte,New Zealand,655,1
15,Catherine Xu,Australia,630,1
15,Irina Levshina,Canada,665,1
15,Melissa Stanton,Australia,640,1
15,Naomi Druks,United Kingdom,645,1
15,Emilie Williams,Canada,660,1
15,Barbara Mauric,France,600,1
15,Alana Reid,Canada,690,1
15,Gabriel Kahn,United States of America,640,1
15,Dawid Czerwinski,Poland,730,1
15,Karlis Vikis,Latvia,780,1
15,Harry Gross,United Kingdom,645,1
15,Aman Gupta,India,780,1
15,Bohdan Yakymchuk,Ukraine,815,1
15,Dhara Shah,India,680,1
15,Stephanie Annerose,United States of America,595,1
15,Timothy Loy,Australia,735,1
15,James Humpish,United Kingdom,760,1
15,Peter Li,Australia,735,1
15,Edward Mallett,United Kingdom,665,1
15,Lianna Gerrish,United States of America,730,1
15,Jason Sindler,United States of America,595,1
15,Stevenson Yu,Philippines,840,1
15,Gabriela Stroj,Poland,745,1
15,Andrew Yu,Australia,805,1
15,Justin Sterling,United States of America,860,1
15,Jelle Hettinga,Costa Rica,930,1
15,Yohei Mikawa,New Zealand,790,1
15,Cheong Ng,New Zealand,810,1
15,Jason Webber,South Africa,890,1
15,David Drury,United Kingdom,820,1
15,Peter Rebecchi,United Kingdom,820,1
15,Jonathan Chui,United Kingdom,1080,1
15,JP Delavin,Philippines,1000,1
15,John Lim,Australia,850,1
15,Smith Jain,India,1085,1
15,Samir Asadov,Ireland,910,1
15,Sameer Jagetia,United States of America,920,1
15,Joseph Michael Palisoc,United States of America,840,1
15,Jānis Reinis Beikmanis,Latvia,820,1
15,Christian Hueber,Austria,1035,1
15,Michael Jarman,Canada,1040,1
15,Willem Gerritsen,The Netherlands,1070,1
15,Jeff Heng Siang Tan,Malaysia,1250,1
15,Andrew Ngai,Australia,1140,1
15,Anup Agarwal,India,1175,1
15,Diarmuid Early,United States of America,970,1
16,#381397,United States of America,0,1
16,#214551,United States of America,35,1
16,#980827,New Zealand,60,1
16,#645521,Japan,65,1
16,#544233,United Kingdom,35,1
16,#104911,New Zealand,160,1
16,Abhishek Jasuja,India,195,1
16,Jefferson Oliveira,Brazil,310,1
16,Cecelia Rieb,United States of America,180,1
16,#519743,Malaysia,0,1
16,Kazuhiko Haginiwa,Australia,100,1
16,#715083,United States of America,185,1
16,#695642,New Zealand,95,1
16,#725582,South Africa,220,1
16,#593852,United States of America,140,1
16,#745157,Australia,0,1
16,William Kin,"Hong Kong, SAR China",85,1
16,Jorge Martins,Portugal,285,1
16,Nikolay Georgiev,Bulgaria,150,1
16,Ayman Ramzy Raslan,Egypt,370,1
16,Ahmad Din,Pakistan,140,1
16,James Evans,United Arab Emirates,0,1
16,#939137,United States of America,105,1
16,Daniel Moertl Pereira de Mello,Brazil,380,1
16,#850793,Qatar,120,1
16,Malcolm Hewson,Australia,305,1
16,Michael Clarke,New Zealand,660,1
16,#241394,Australia,230,1
16,Victor Ogundele,Nigeria,160,1
16,Xiaoxi Huang,Canada,145,1
16,Gaspard Bidot,Australia,295,1
16,#550898,Sweden,270,1
16,#586671,India,365,1
16,Tiffany Anderson,Colombia,265,1
16,Danielle Stein Fairhurst,Australia,520,1
16,Pichaya Pan-anukooln,Thailand,250,1
16,Olli Hamalainen,Australia,270,1
16,#745417,Thailand,305,1
16,#861728,Serbia,130,1
16,Stephen Xiao,Canada,445,1
16,David Brown,United States of America,475,1
16,Stephane Ntonga,Cameroon,220,1
16,Nachiket Pendharkar,India,255,1
16,#793530,New Zealand,355,1
16,Karlheinz Weyh,Germany,345,1
16,#231007,India,220,1
16,Norman Sheppard,United States of America,185,1
16,Tetsuki Ando,Switzerland,265,1
16,Niel Du Plessis,South Africa,455,1
16,Martins Prusis,Latvia,340,1
16,Armando Godina Carrasco,United Kingdom,355,1
16,Maricar Torralba,Australia,315,1
16,Christopher Ashworth,South Africa,525,1
16,Jessica D'Souza,Australia,455,1
16,Maxim Sagaidak,Russian Federation,210,1
16,Marcel Diender,The Netherlands,380,1
16,Branden Lewis,Canada,0,1
16,Julie Bowden,United Kingdom,0,1
16,Kathleen Whyte,New Zealand,380,1
16,Catherine Xu,Australia,340,1
16,Irina Levshina,Canada,230,1
16,Melissa Stanton,Australia,395,1
16,Naomi Druks,United Kingdom,475,1
16,Emilie Williams,Canada,455,1
16,Barbara Mauric,France,215,1
16,Alana Reid,Canada,210,1
16,Gabriel Kahn,United States of America,435,1
16,Dawid Czerwinski,Poland,630,1
16,Karlis Vikis,Latvia,445,1
16,Harry Gross,United Kingdom,675,1
16,Aman Gupta,India,250,1
16,Bohdan Yakymchuk,Ukraine,260,1
16,Dhara Shah,India,420,1
16,Stephanie Annerose,United States of America,430,1
16,Timothy Loy,Australia,410,1
16,James Humpish,United Kingdom,315,1
16,Peter Li,Australia,0,1
16,Edward Mallett,United Kingdom,475,1
16,Lianna Gerrish,United States of America,510,1
16,Jason Sindler,United States of America,375,1
16,Stevenson Yu,Philippines,490,1
16,Gabriela Stroj,Poland,395,1
16,Andrew Yu,Australia,365,1
16,Justin Sterling,United States of America,355,1
16,Jelle Hettinga,Costa Rica,635,1
16,Yohei Mikawa,New Zealand,415,1
16,Cheong Ng,New Zealand,345,1
16,Vadim Kalimeev,Russian Federation,570,1
16,Jason Webber,South Africa,725,1
16,David Drury,United Kingdom,660,1
16,Peter Rebecchi,United Kingdom,865,1
